id,subject,education_level,chapter,topic_name,reference_component,component_type,student_note_evidence,label,numeric_score,is_hard_negative,source_type,source_reference
REC-BIO-00522,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,"- Fluid mosaic model proposed by Singer and Nicolson: quasi-fluid phospholipid bilayer with polar hydrophilic heads facing outward and nonpolar hydrophobic fatty acid tails facing inward, integrated with transport proteins.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-GEO-01089,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,"Rivers erode V-shaped valleys, canyons, and waterfalls in steep upper courses, and deposit alluvial fans, meanders, and deltas in lower plains.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-MAT-00771,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Note: int(f(x)g'(x)dx) = f(x)g(x) - int(f'(x)g(x)dx) with ILATE function selection. [Ref: NCERT Chapter notes],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-CHE-00493,Chemistry,Class 11,States of Matter,Ideal Gas Equation,"Ideal gas equation P * V = n * R * T combines Boyle's law, Charles's law, and Avogadro's law for ideal gas behavior.",formula,"Ideal gas equation relates pressure P, volume V, and temperature T. (refer to diagram for full details)",PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 5, Section 5.5"
REC-GEO-01138,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,"- Disaster mitigation strategies include hazard risk mapping, early warning sensor networks, earthquake resistant building codes, slope bio-engineering, and afforestation.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-BIO-00750,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Exam Revision: Competitive inhibitors bind active site competing with substrate Vmax remains constant while Km increases. (Important for final exam),MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-BIO-00718,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,"Exam Revision: Enzymes act as biocatalysts by binding substrate at active site to form ES complex, lowering activation energy Ea without changing overall equilibrium. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-MAT-00816,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,Key Point: Square matrix A has inverse A^-1 = (1 / det(A)) * adj(A) provided determinant det(A) != 0. [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-PHY-00099,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,Note: Construct a cylindrical Gaussian surface of radius r and length L. Flux through end caps is 0. Curved flux = E(2*pi*r*L) = Q_enclosed/e0 = lambda*L/e0 => E = lambda / (2*pi*e0*r). [Ref: NCERT Chapter notes],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-PHY-00137,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,"Inside a thin charged shell (r < R), enclosed charge Q_enc = 0. By Gauss law E*(4*pi*r^2) = 0 => E = 0 everywhere inside.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-GEO-01226,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,- Ocean currents are continuous directional movements of seawater driven by wind and density.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-PHY-00011,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,Note: Parallel plate cap. formula: C = epsilon0 * A / d. [Ref: NCERT Chapter notes],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-PHY-00098,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,- Construct a cylindrical Gaussian surface of radius r and length L. Flux through end caps is 0. Curved flux = E(2*pi*r*L) = Q_enclosed/e0 = lambda*L/e0 => E = lambda / (2*pi*e0*r).,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-BIO-00758,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Exam Revision: Cofactors like coenzymes and prosthetic groups increase catalytic activity. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-BIO-00645,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,Watson and Crick proposed double helical structure of DNA in 1953. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-CHE-00425,Chemistry,Class 12,Haloalkanes and Haloarenes,SN1 vs SN2 Nucleophilic Substitution Mechanism,"SN1 mechanism involves carbocation intermediate with inversion/racemization, while SN2 involves concerted single-step transition state with complete inversion.",process,SN1 proceeds via 2 steps with carbocation intermediate giving racemization. SN2 is 1 step concerted backside attack giving stereochemical inversion of configuration.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 2, Chapter 10, Section 10.7"
REC-PHY-00179,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Note: Gravitational potential at Earth center is negative.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-GEO-01054,Geography,Class 11,Fundamentals of Physical Geography,Locating Tectonic Plates on World Map,"Locating and mapping major tectonic plates (Pacific, Eurasian, African, Indo-Australian, North American, South American, Antarctic) on a world map.",process,"Exam Revision: World map plate locations: Pacific, Eurasian, African, Indo-Australian, North/South American, Antarctic plates. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4.1"
REC-MAT-00806,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Exam Revision: Derivative of sin(x) is cos(x) and integral of cos(x) is sin(x) + C. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-CHE-00337,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Cell potential E = E0 - (RT/nF) ln Q.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-MAT-00786,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,- Formula int(u dv) = u v - int(v du).,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-CHE-00286,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,Exam Revision: Arrhenius equation k = A * e^(-Ea/RT) relates rate constant k to activation energy Ea and absolute temperature T. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-CHE-00369,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Galvanic cells convert chemical energy into electrical energy.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-GEO-01069,Geography,Class 11,Fundamentals of Physical Geography,Locating Tectonic Plates on World Map,"Locating and mapping major tectonic plates (Pacific, Eurasian, African, Indo-Australian, North American, South American, Antarctic) on a world map.",process,Himalayas formed by collision of Indian and Eurasian plates. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4.1"
REC-BIO-00739,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Note: Active site of enzyme binds specific substrate molecules.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-GEO-01190,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,"Exam Revision: Atmospheric pressure belts: Equatorial low pressure (doldrums), Subtropical high pressure (30N/S horse latitudes), Subpolar low (60N/S), Polar high. Trade winds blow from Subtropical High towards Equatorial Low. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-PHY-00110,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,Exam Revision: Electric field of long line charge is E = lambda / (2 * pi * e0 * r). (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-PHY-00051,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,Note: The energy stored in a charged capacitor is U = 1/2 C V^2 or Q^2 / 2C. [Ref: NCERT Chapter notes],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-GEO-01043,Geography,Class 11,Fundamentals of Physical Geography,Locating Tectonic Plates on World Map,"Locating and mapping major tectonic plates (Pacific, Eurasian, African, Indo-Australian, North American, South American, Antarctic) on a world map.",process,"Note: Mapping 7 major plates: Pacific plate surrounds Ring of Fire, Indo-Australian plate meets Eurasian plate at Himalayas, Mid-Atlantic Ridge lies between American and African plates. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4.1"
REC-PHY-00163,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Note: Spherical shell has surface charge density sigma.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-BIO-00570,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,"- Light reactions occur in thylakoid membrane. PSII absorbs 680nm light, photolysis of water releases O2, electrons flow through Z-scheme to PSI generating ATP and NADPH.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-CHE-00330,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,- Nernst equation at 298K: E = E0 - (0.0591 / n) * log([Red]/[Ox]). Calculates cell EMF at non-standard concentrations.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-GEO-01139,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,"Note: Disaster mitigation strategies include hazard risk mapping, early warning sensor networks, earthquake resistant building codes, slope bio-engineering, and afforestation. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-MAT-00943,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,Binomial d=tribution mean = n*p and variance = n*p*q.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
